# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	-0.326172	0.074707	0.937988	-10.780000	21.559999	-18.969999	23.00	0.000000	0.000000	8.50	8.50	5.25	7.50	5.00	9.50	2.00	7.25	7.75	3.00	5.00	5.75	6.25	10.00	2.50	3.75	-0.203613	0.075195	0.953613	-1.750000	-4.270000	0.700000	950.00	-0.007912	-0.086739		
4.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.75	0.00	0.00	-0.328125	-0.005859	0.910645	-3.710000	14.630000	-29.610001	37.00	0.000000	0.000000	9.25	9.50	6.00	8.25	5.00	9.00	1.25	7.00	6.25	2.50	4.75	5.00	5.75	8.50	1.75	3.50	-0.211426	0.072266	0.957520	-0.420000	-6.510000	1.120000	905.00	-0.038481	-0.094914		
4.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	-0.321289	-0.023926	0.917480	0.070000	7.210000	-14.210000	39.00	0.000000	0.000000	10.00	10.00	6.25	9.00	5.00	9.75	1.00	7.25	5.50	2.25	4.00	5.00	5.50	7.25	2.25	3.00	-0.201660	0.079102	0.959961	0.630000	-6.370000	1.260000	906.00	-0.056890	-0.103481		
4.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	6.00	0.00	0.00	-0.348145	0.011719	0.919922	3.570000	6.650000	-0.980000	50.00	0.000000	0.000000	10.00	10.25	6.00	9.00	5.00	10.25	1.00	7.25	5.75	2.25	4.25	5.00	5.75	7.25	2.00	3.00	-0.200684	0.080078	0.967773	-0.350000	-4.270000	0.770000	916.00	-0.056621	-0.104717		
4.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.00	0.00	7.50	0.00	0.00	-0.346680	0.020508	0.923340	0.350000	4.200000	-3.500000	63.00	0.400217	0.169334	10.00	10.25	5.75	9.25	4.75	10.25	0.75	7.25	5.25	1.75	3.75	4.25	5.75	7.25	2.25	2.75	-0.204102	0.081543	0.966309	-0.280000	-4.340000	0.210000	888.00	-0.063726	-0.108936		11.00
4.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.75	0.00	0.00	0.00	7.75	0.00	0.00	-0.349121	0.014648	0.925781	2.240000	4.690000	0.280000	71.00	0.389095	0.170470	10.50	11.25	6.00	9.75	4.75	10.25	0.75	7.25	5.25	1.75	3.50	4.50	5.25	6.50	1.75	3.00	-0.199707	0.077148	0.969238	-1.330000	-4.550000	0.280000	895.00	-0.076819	-0.109624		
4.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.75	0.00	0.00	0.00	8.00	0.00	0.00	-0.351074	0.024902	0.918457	7.770000	-3.290000	-2.660000	76.00	0.384453	0.174775	11.50	11.50	6.75	10.00	4.25	10.25	0.50	7.00	4.50	2.00	3.50	3.75	5.25	6.00	1.75	3.00	-0.198242	0.084473	0.962402	-1.120000	-4.830000	0.350000	887.00	-0.090933	-0.110450		
4.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.25	0.25	0.00	0.00	7.75	0.00	0.00	-0.323730	0.047363	0.934082	11.200000	-15.400000	-1.820000	84.00	0.366503	0.163655	11.75	12.25	6.00	10.00	4.00	10.00	0.25	6.50	3.25	2.50	3.25	4.00	4.75	5.50	1.75	2.25	-0.190918	0.082031	0.963379	-0.630000	-4.830000	0.560000	851.00	-0.103526	-0.116315		
5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.25	1.00	0.50	0.25	0.25	8.00	0.00	0.00	-0.282715	0.062012	0.961426	6.090000	-19.670000	0.630000	88.00	0.350742	0.102532	11.50	12.25	6.25	10.00	4.00	9.25	0.25	6.25	3.50	1.50	2.75	3.50	4.00	5.25	1.75	2.00	-0.190430	0.088867	0.964844	-2.030000	-4.480000	0.700000	815.00	-0.113537	-0.111192		
5.10	1.50	0.50	0.75	0.75	0.25	0.00	0.00	0.00	0.00	1.50	0.25	0.50	0.75	6.50	0.25	0.00	-0.230957	0.072754	0.964355	1.470000	-4.760000	1.330000	117.00	0.136582	0.045089	11.50	11.75	5.50	9.25	3.50	8.00	0.25	5.25	2.75	1.50	1.75	2.25	2.75	4.75	1.25	2.00	-0.193848	0.082520	0.966797	-3.780000	-4.130000	0.770000	715.00	-0.134482	-0.103312		
5.20	8.25	6.00	5.75	6.25	1.25	1.25	0.25	0.50	0.25	0.25	0.25	0.25	0.75	5.75	0.25	0.00	-0.206055	0.082031	0.954102	1.120000	-1.120000	-0.350000	349.00	-0.190652	-0.023631	10.75	11.00	5.25	8.50	3.00	6.25	0.25	4.25	3.00	1.00	1.75	2.00	1.50	4.25	1.25	1.25	-0.187988	0.083008	0.973145	-4.550000	-3.500000	0.910000	633.00	-0.141942	-0.088285		
5.30	11.00	9.75	8.50	10.00	2.00	4.50	0.25	1.75	0.00	1.25	1.50	2.25	3.50	8.00	0.00	0.00	-0.210938	0.088867	0.953613	2.450000	-0.140000	-1.470000	604.00	-0.159320	-0.075948	0.50	0.00	0.75	0.25	0.75	0.00	0.25	0.00	3.00	0.75	1.00	0.00	0.00	3.75	0.50	0.50	-0.183594	0.076172	0.976562	-10.710000	4.760000	0.140000	115.00	0.197301	0.131733		
5.40	13.50	12.75	11.00	14.50	3.50	7.75	0.25	5.75	0.75	3.25	3.50	4.75	7.75	10.50	0.25	0.50	-0.222656	0.104980	0.975586	4.760000	2.590000	-0.350000	957.00	-0.116747	-0.108638	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.308594	0.595215	1.351562	-89.110001	-6.790000	47.599998	4.00	0.000000	0.000000		
5.50	11.75	11.75	9.50	12.25	2.25	7.00	0.25	5.00	0.25	3.50	2.50	3.75	6.50	8.25	0.50	0.00	-0.219238	0.096191	0.951172	-2.730000	5.530000	-2.380000	813.00	-0.125606	-0.111622	2.00	2.50	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.638672	-1.112793	0.736816	-1.540000	-6.650000	76.720001	45.00	0.000000	0.000000		
5.60	7.75	7.50	5.75	7.25	1.50	2.50	0.00	1.25	0.25	2.75	1.25	2.00	3.00	6.50	0.50	0.00	-0.230957	0.081543	0.957031	-7.910000	8.400000	-2.800000	465.00	-0.123646	-0.071618	9.75	10.00	2.75	6.00	1.50	1.00	0.00	0.75	1.75	0.50	0.00	0.00	0.25	2.50	0.25	0.00	-0.176758	0.047363	0.991211	7.070000	24.570000	0.210000	350.00	-0.242140	-0.035560		
5.70	8.25	7.75	5.50	8.00	1.75	3.50	0.25	1.75	0.50	2.75	2.00	1.50	3.25	6.75	0.25	0.00	-0.232422	0.076172	0.957520	-2.380000	5.390000	-0.700000	507.00	-0.122108	-0.075912	9.75	9.75	3.50	6.75	2.50	2.25	0.25	1.75	4.50	0.75	0.25	0.00	0.25	4.00	0.50	0.75	-0.200195	0.052734	0.980957	-5.530000	-0.280000	0.560000	458.00	-0.162198	-0.023703		
5.80	9.50	9.25	7.00	9.75	0.75	5.25	0.25	3.50	1.00	4.25	2.25	3.75	5.25	6.75	0.50	0.00	-0.240723	0.091797	0.963379	0.630000	3.640000	-0.280000	659.00	-0.104773	-0.103969	8.50	7.50	3.25	5.75	2.00	2.50	0.25	1.25	3.00	1.50	0.25	0.00	0.25	3.25	0.50	0.75	-0.208496	0.048340	0.981934	-3.220000	-2.800000	-0.210000	389.00	-0.162246	-0.027652		
5.90	10.00	10.00	7.50	11.00	1.25	5.75	0.25	4.00	0.50	5.00	3.25	3.00	5.50	6.50	0.25	0.25	-0.232422	0.086914	0.956543	-0.490000	4.340000	-0.980000	707.00	-0.113419	-0.108638	7.75	8.00	3.25	5.00	1.75	1.75	0.25	0.50	3.25	0.25	0.00	0.00	0.00	2.50	0.50	0.00	-0.173828	0.044434	0.966797	-0.770000	-5.740000	0.560000	335.00	-0.193883	-0.009458		
6.00	10.25	9.50	7.50	10.25	1.50	6.00	0.25	3.50	1.50	5.00	3.25	3.75	5.75	7.00	0.25	0.00	-0.231934	0.077637	0.952637	-2.800000	5.600000	-2.030000	719.00	-0.099714	-0.098180	7.50	7.25	3.00	5.00	2.00	1.75	0.25	1.00	4.00	1.00	0.00	0.00	0.00	2.75	0.50	0.50	-0.187012	0.051758	0.970703	-2.870000	0.000000	0.420000	354.00	-0.156494	-0.007611		
6.10	8.50	8.25	5.75	8.50	1.50	5.00	0.25	4.50	1.50	4.75	4.25	4.50	6.25	7.25	0.50	0.25	-0.235352	0.083496	0.961914	-2.660000	6.160000	-2.590000	685.00	-0.063524	-0.111778	6.75	6.75	3.00	4.50	2.25	1.50	0.75	0.75	4.75	0.50	0.25	0.00	0.25	5.00	0.75	0.75	-0.191895	0.046387	0.972168	-2.590000	0.770000	0.210000	371.00	-0.102259	0.015481		
6.20	7.25	6.50	6.25	8.25	1.75	4.75	0.50	4.25	2.25	5.25	4.75	5.25	6.75	9.50	0.50	0.00	-0.241211	0.081055	0.954102	-3.290000	5.040000	-2.380000	707.00	-0.027328	-0.098422	6.75	6.50	3.50	4.50	3.00	2.00	1.00	1.75	6.25	1.25	0.50	0.25	0.50	5.50	1.75	1.50	-0.207520	0.045898	0.976074	-2.030000	-0.490000	-0.070000	453.00	-0.056071	0.007164		
6.30	8.00	6.50	5.75	8.00	1.25	5.25	0.00	4.75	2.50	5.25	5.00	5.50	6.75	9.50	0.75	0.50	-0.235840	0.087402	0.955566	-0.280000	3.780000	-1.400000	719.00	-0.023900	-0.105595	7.25	6.50	3.75	4.75	3.00	2.25	1.00	1.75	6.00	1.25	0.50	0.00	0.50	5.75	1.75	1.50	-0.207031	0.039551	0.971191	-2.590000	-1.050000	0.280000	462.00	-0.063987	0.006465		
6.40	7.75	6.50	6.00	7.75	1.50	5.25	0.25	4.25	1.75	4.50	3.50	4.75	6.25	8.25	0.75	0.00	-0.240234	0.087891	0.956543	-1.610000	4.690000	-1.120000	662.00	-0.046108	-0.105612	7.25	6.50	2.75	5.00	2.75	1.50	0.75	1.50	5.25	1.00	0.25	0.00	0.00	5.25	1.50	1.50	-0.208984	0.042480	0.973633	-0.420000	-5.250000	1.120000	413.00	-0.079961	0.007060		
6.50	8.25	7.25	6.25	8.00	1.25	4.25	0.25	3.25	1.25	4.25	3.25	4.50	5.50	7.25	0.25	0.25	-0.236816	0.084473	0.956055	-1.820000	3.920000	-0.840000	621.00	-0.069825	-0.100124	7.75	7.50	3.25	5.00	1.75	1.00	0.50	0.75	3.00	0.25	0.25	0.00	0.25	4.25	0.75	1.00	-0.207520	0.041992	0.964844	-0.910000	-4.060000	0.700000	353.00	-0.151068	-0.006531		
6.60	8.50	7.25	6.25	8.25	1.25	4.25	0.25	2.75	0.75	3.25	2.00	2.75	5.00	6.25	0.50	0.00	-0.232422	0.086426	0.957031	-1.470000	3.850000	-0.560000	564.00	-0.103505	-0.097500	8.00	8.50	3.50	5.25	2.00	1.75	0.25	0.50	3.00	0.25	0.00	0.00	0.00	2.75	0.75	0.75	-0.201172	0.039551	0.968262	-0.700000	-7.840000	0.980000	354.00	-0.189124	-0.015918		
6.70	8.50	7.50	6.25	8.00	1.00	3.75	0.25	2.25	0.75	3.25	3.00	3.50	4.25	5.75	0.25	0.00	-0.236328	0.083008	0.962891	-0.770000	4.550000	-1.050000	553.00	-0.103512	-0.093611	8.50	9.00	3.50	5.75	2.00	0.75	0.25	0.50	2.50	0.00	0.00	0.00	0.00	2.00	0.75	0.50	-0.191406	0.044922	0.963867	-1.120000	-5.110000	0.630000	343.00	-0.220425	-0.019482		
6.80	8.00	7.25	5.75	8.00	1.00	4.25	0.25	2.75	0.75	2.75	3.50	3.50	5.00	6.50	0.25	0.25	-0.236328	0.086426	0.955078	-0.840000	5.040000	-1.400000	567.00	-0.088555	-0.104992	8.50	8.50	3.25	5.25	2.00	1.25	0.25	0.00	2.75	0.75	0.00	0.00	0.00	3.00	0.75	0.50	-0.197754	0.046387	0.972656	-1.610000	-2.380000	0.210000	347.00	-0.192101	-0.003022		
6.90	7.75	7.50	6.00	8.00	1.25	5.25	0.25	3.00	0.75	3.50	3.00	4.00	5.75	6.75	0.25	0.00	-0.233887	0.082520	0.951660	-1.120000	4.550000	-1.190000	599.00	-0.082910	-0.110627	7.50	7.25	2.50	5.25	1.75	1.75	0.25	0.75	2.50	0.50	0.00	0.00	0.25	2.75	0.75	0.50	-0.188965	0.049316	0.971680	-2.100000	-3.850000	0.350000	327.00	-0.179868	-0.027079		
7.00	8.25	7.00	6.00	8.00	1.00	4.00	0.00	3.50	1.00	3.75	3.75	4.00	5.50	6.75	0.00	0.25	-0.233887	0.089844	0.961914	-1.120000	4.410000	-1.120000	597.00	-0.076801	-0.107979	7.25	7.00	2.50	4.50	1.75	0.75	0.25	0.75	3.00	0.50	0.00	0.00	0.00	3.00	0.75	0.50	-0.194336	0.042969	0.970215	-2.310000	-3.150000	-0.070000	311.00	-0.164967	-0.004646		
7.10	8.00	7.25	6.00	7.75	1.25	5.25	0.25	4.00	1.00	4.25	4.00	4.75	5.75	6.75	0.00	0.50	-0.228516	0.087891	0.949707	-1.120000	4.480000	-1.470000	637.00	-0.067610	-0.114633	6.75	6.00	2.25	3.00	1.75	0.75	0.25	0.50	3.25	0.25	0.00	0.00	0.00	3.25	0.75	0.50	-0.207520	0.040527	0.968262	-2.170000	-2.730000	0.140000	279.00	-0.142617	0.017805		
7.20	8.00	7.00	6.00	8.25	1.25	5.50	0.25	4.50	1.25	4.25	4.00	5.25	7.00	7.50	0.50	0.75	-0.238770	0.091797	0.959961	-1.120000	4.620000	-1.540000	679.00	-0.052726	-0.120982	5.50	5.25	2.25	2.25	1.50	0.50	0.50	0.75	4.25	1.00	0.00	0.00	0.00	4.00	1.00	0.75	-0.201660	0.044434	0.964844	-2.660000	-1.470000	-0.140000	284.00	-0.072834	0.037381		
7.30	6.75	5.75	5.50	6.75	1.00	4.75	0.25	4.75	1.25	4.75	4.75	5.25	7.00	8.00	0.75	0.50	-0.242188	0.089355	0.954102	-1.680000	6.720000	-2.380000	647.00	-0.022651	-0.120371	5.25	5.50	2.25	2.00	2.00	0.50	0.50	0.75	4.75	0.50	0.00	0.00	0.25	5.25	1.00	1.00	-0.214355	0.037598	0.966797	-2.590000	-0.560000	0.070000	301.00	-0.050958	0.042068		
7.40	5.00	3.00	3.50	5.25	1.00	3.50	0.25	4.00	1.75	5.25	5.00	5.75	7.50	10.25	1.00	1.00	-0.233887	0.090332	0.958984	-1.680000	9.310000	-3.500000	594.00	0.046255	-0.111661	5.25	4.50	1.25	1.75	0.75	0.00	0.50	0.50	5.00	0.25	0.50	0.00	0.00	5.25	1.25	0.50	-0.217773	0.035645	0.960938	-2.310000	-4.200000	0.140000	262.00	-0.019045	0.065948		
7.50	5.50	2.75	3.75	5.00	0.75	2.25	0.00	4.00	2.50	5.50	5.25	6.75	7.00	13.00	1.00	1.25	-0.246094	0.084473	0.945801	-2.030000	8.260000	-3.570000	620.00	0.068468	-0.092720	6.00	6.50	2.50	2.25	1.75	0.00	0.50	0.50	4.25	0.00	0.00	0.00	0.00	4.75	1.00	0.00	-0.213379	0.036621	0.958984	-2.730000	-10.780000	0.770000	289.00	-0.098397	0.048850		
7.60	5.50	3.50	3.75	4.75	1.25	3.25	0.25	4.00	2.50	5.50	5.25	6.50	7.50	14.75	1.25	1.25	-0.244141	0.082520	0.959473	-3.150000	5.950000	-3.080000	660.00	0.068918	-0.088546	6.25	5.25	2.00	2.50	2.25	0.25	1.25	0.50	5.75	1.25	0.75	0.25	0.00	7.00	1.50	1.00	-0.226562	0.032715	0.972168	-4.340000	-1.120000	-0.840000	363.00	-0.010750	0.062179		
7.70	5.25	3.75	5.00	5.25	1.00	3.75	0.25	4.50	2.50	5.50	6.00	7.00	7.75	14.75	1.50	1.50	-0.241699	0.077637	0.952148	-1.680000	4.060000	-1.470000	705.00	0.063299	-0.095146	5.50	5.25	3.00	1.50	2.00	0.00	1.50	0.50	6.25	1.00	0.75	0.00	0.00	7.00	2.00	1.00	-0.221680	0.026367	0.968750	-2.520000	-0.070000	-0.420000	360.00	0.007044	0.078062		
7.80	5.00	3.00	2.75	4.25	1.00	2.75	0.25	3.75	2.25	5.25	6.00	7.00	7.25	14.75	1.75	1.00	-0.245605	0.086426	0.957031	-1.750000	5.530000	-1.120000	633.00	0.089845	-0.091282	5.25	5.00	2.00	1.75	2.00	0.00	1.25	0.50	5.75	1.25	0.50	0.00	0.00	6.50	1.75	0.50	-0.213867	0.025391	0.964355	-0.490000	-2.730000	0.630000	330.00	0.003279	0.075713		
7.90	5.00	2.75	4.00	4.25	1.25	2.50	0.25	3.75	2.50	5.50	5.50	6.50	7.00	15.00	1.75	0.25	-0.248047	0.077148	0.955078	-2.450000	6.160000	-0.910000	636.00	0.083064	-0.078764	5.75	5.25	2.50	1.75	2.00	0.00	1.00	0.25	5.50	1.25	0.00	0.00	0.00	7.00	1.75	1.00	-0.219727	0.029297	0.963379	-1.330000	-3.290000	0.350000	333.00	-0.007905	0.077240		
8.00	5.25	3.25	3.50	4.75	1.50	2.25	0.50	3.25	3.25	6.00	6.25	6.25	6.50	16.50	1.50	1.75	-0.250000	0.071777	0.955566	-3.850000	5.460000	-1.400000	670.00	0.090854	-0.064586	5.75	5.50	2.75	2.25	2.50	0.50	1.25	0.50	6.00	1.50	0.50	0.00	0.00	7.50	2.00	0.75	-0.211914	0.035645	0.958008	-2.730000	-3.290000	-0.070000	378.00	-0.003824	0.066262		
8.10	5.50	2.50	3.50	4.25	1.25	2.25	1.00	3.00	3.25	6.75	6.50	6.75	6.50	20.25	2.00	1.00	-0.249023	0.071777	0.956055	-4.200000	6.370000	-1.680000	707.00	0.114434	-0.046989	5.75	5.00	2.50	1.50	2.75	0.00	1.75	0.75	7.00	1.25	1.25	0.25	0.25	9.00	2.25	1.50	-0.217285	0.022461	0.970703	-1.400000	-2.030000	-0.560000	411.00	0.039504	0.074067		
8.20	4.25	2.50	1.00	3.50	1.00	1.50	0.75	2.75	4.50	7.25	6.50	6.25	6.25	19.75	2.75	1.50	-0.257812	0.074707	0.953613	-2.520000	7.280000	-1.330000	664.00	0.153203	-0.042193	5.50	3.75	2.00	0.50	2.00	0.50	1.75	1.00	7.50	1.75	2.50	0.50	0.25	9.50	2.00	1.75	-0.220215	0.024902	0.960449	-1.190000	-2.310000	0.630000	412.00	0.079945	0.075030		
8.30	3.75	2.75	2.75	3.50	1.00	1.50	1.00	3.25	5.00	7.50	6.50	6.25	6.50	19.50	2.50	0.75	-0.251465	0.069824	0.956543	-1.680000	5.180000	-1.050000	692.00	0.140929	-0.039403	3.75	2.25	1.25	0.50	2.25	0.00	1.50	0.50	7.25	1.25	1.50	0.25	0.25	8.50	2.25	1.75	-0.217285	0.027832	0.966797	-0.910000	-3.010000	0.700000	337.00	0.119694	0.097976		
8.40	4.50	2.25	2.50	3.75	1.25	1.50	0.75	3.25	3.75	7.75	6.25	6.75	6.50	18.25	2.25	1.25	-0.255859	0.067871	0.951660	-0.420000	3.290000	-0.980000	674.00	0.131823	-0.051485	3.50	2.00	1.50	1.25	2.00	0.50	1.50	0.50	6.75	1.50	1.50	0.50	0.00	7.75	2.00	1.25	-0.226074	0.034180	0.965820	0.140000	-4.550000	0.980000	331.00	0.102023	0.086945		
8.50	4.75	1.75	2.50	3.25	0.50	1.50	0.50	2.50	4.25	7.50	6.25	6.50	6.75	18.00	2.75	1.25	-0.253906	0.067871	0.948242	-1.330000	4.340000	-1.750000	652.00	0.143986	-0.044951	2.25	1.00	0.75	0.50	1.00	0.50	0.75	0.75	5.50	0.75	1.25	0.00	0.00	6.00	1.75	1.25	-0.221680	0.031738	0.962891	1.610000	-5.040000	0.420000	233.00	0.141094	0.087050		
8.60	3.50	1.75	1.75	2.50	0.25	1.25	0.25	2.50	3.25	7.25	5.75	6.50	7.00	17.75	3.00	0.75	-0.259766	0.078613	0.942383	-1.120000	6.580000	-1.470000	597.00	0.164342	-0.056046	0.75	1.50	1.00	0.75	0.75	1.00	0.50	0.75	4.75	1.00	1.00	0.00	0.25	5.50	1.50	1.00	-0.213379	0.041504	0.963379	0.980000	-5.040000	-0.700000	213.00	0.139995	0.057840		
8.70	3.25	1.50	1.75	2.00	0.50	0.75	0.50	1.25	3.75	6.50	5.50	5.50	5.50	17.00	2.50	1.25	-0.254395	0.080566	0.955078	-3.430000	9.660000	-1.400000	538.00	0.174929	-0.027249	3.00	1.75	1.00	1.75	1.00	1.00	0.50	1.25	4.00	0.75	0.75	0.25	0.50	4.75	1.25	1.00	-0.219238	0.041992	0.966797	1.330000	-3.500000	-1.400000	238.00	0.046429	0.019461		
8.80	2.50	0.25	1.50	2.00	0.75	0.25	0.50	1.00	3.75	6.50	5.00	4.50	3.00	17.25	2.00	0.00	-0.258789	0.073242	0.960938	-3.150000	7.070000	-1.190000	468.00	0.197818	0.009158	3.00	3.75	0.75	1.75	0.75	2.00	0.50	2.00	4.50	1.00	1.00	0.75	0.50	5.50	1.50	1.25	-0.220215	0.047852	0.964844	-0.350000	-1.890000	-1.890000	295.00	0.036873	-0.016292		
8.90	1.00	0.00	0.50	1.00	0.25	0.00	0.50	0.50	2.75	5.50	4.75	4.25	2.00	17.75	2.00	0.00	-0.262695	0.062500	0.952637	-2.380000	5.740000	-1.750000	387.00	0.257939	0.023286	4.50	3.75	1.25	2.25	1.50	2.75	0.75	3.00	5.50	1.25	1.25	1.25	1.50	7.00	2.00	1.75	-0.223145	0.047363	0.966309	-0.070000	-1.750000	-2.170000	401.00	0.036536	-0.027867		
9.00	1.00	0.00	1.25	0.75	0.50	0.00	0.25	1.00	3.50	4.75	4.50	3.50	3.00	18.00	2.50	0.00	-0.270020	0.065918	0.951660	-1.750000	3.640000	-1.470000	405.00	0.248095	0.018610	5.25	4.25	1.50	2.50	2.00	4.00	1.00	3.75	5.75	1.25	2.00	2.00	2.25	7.50	2.25	2.00	-0.225586	0.047363	0.965820	-0.140000	-2.170000	-0.490000	479.00	0.029638	-0.047076		
9.10	0.75	0.00	0.75	0.75	0.25	0.00	0.25	0.00	2.25	4.50	4.50	3.00	2.75	15.75	2.00	0.25	-0.263184	0.063477	0.957031	-1.330000	4.060000	-1.750000	336.00	0.264311	0.021118	7.00	6.00	2.50	5.50	2.00	5.50	1.00	5.00	5.00	1.50	2.00	3.00	3.50	7.25	2.25	2.00	-0.215332	0.058105	0.965820	1.680000	-4.760000	-0.210000	594.00	-0.019017	-0.084242		
9.20	0.75	0.00	0.50	1.00	0.50	0.00	0.25	0.25	1.50	3.25	2.75	2.00	2.00	13.75	2.00	0.00	-0.269043	0.058105	0.952148	-1.750000	4.900000	-1.050000	271.00	0.255849	0.025941	8.00	7.50	3.50	6.00	3.00	6.25	0.75	5.75	5.00	1.25	3.00	3.75	3.75	7.50	2.25	2.50	-0.212891	0.057129	0.958496	1.960000	-4.410000	-1.050000	677.00	-0.032786	-0.092266		
9.30	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	1.25	2.25	2.25	0.50	1.25	12.00	1.25	0.00	-0.266113	0.062012	0.961914	-3.290000	7.350000	-2.310000	189.00	0.304234	0.063327	9.00	8.75	3.75	6.50	2.75	8.00	0.75	6.25	5.25	1.75	2.75	4.50	5.00	7.25	2.25	2.75	-0.209473	0.069336	0.965820	1.470000	-4.830000	-1.050000	748.00	-0.041066	-0.103960		
9.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	2.25	1.25	0.00	0.50	10.50	1.25	0.00	-0.275879	0.056152	0.952637	-5.110000	12.460000	-5.600000	137.00	0.355627	0.097331	9.50	8.75	4.25	7.00	3.50	8.75	0.75	7.00	4.75	1.00	3.75	4.00	5.50	7.50	3.25	3.00	-0.206055	0.073242	0.969238	0.140000	-4.270000	-0.350000	797.00	-0.042491	-0.110499		
9.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	2.50	1.25	0.00	0.00	10.25	1.00	0.00	-0.309082	0.073242	0.935547	-5.600000	8.400000	-20.790001	128.00	0.359724	0.112097	10.00	9.25	5.25	7.75	3.75	9.25	0.75	6.75	4.75	1.50	3.75	5.25	5.75	7.50	2.25	3.25	-0.204102	0.075684	0.965820	-0.350000	-4.760000	-0.000000	838.00	-0.051216	-0.110551		
9.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.25	0.25	0.00	0.00	8.25	0.50	0.00	-0.299805	0.020508	0.938477	0.560000	1.610000	-42.070000	95.00	0.367051	0.155282	10.25	9.75	5.25	7.75	3.75	9.25	0.50	6.75	4.75	1.25	3.50	5.00	5.50	7.00	2.50	3.00	-0.212402	0.072266	0.962891	-0.840000	-4.760000	0.840000	829.00	-0.059020	-0.111763		
9.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	1.50	0.00	0.00	0.00	5.25	0.25	0.00	-0.275879	-0.002930	0.940430	7.980000	-7.840000	-54.950001	64.00	0.359533	0.151557	10.00	10.25	5.25	8.50	3.50	9.50	0.50	7.00	4.25	1.00	2.50	5.25	5.50	6.25	2.50	2.75	-0.209961	0.070801	0.960449	-1.050000	-4.550000	1.190000	819.00	-0.071569	-0.121510		15.00
9.80	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75	1.75	0.00	0.00	0.00	3.00	0.00	0.00	-0.236816	-0.001465	0.954102	-1.540000	1.890000	-25.200001	54.00	0.261690	0.152652	10.00	10.00	5.00	8.25	3.75	9.50	0.50	6.50	4.00	1.25	3.25	4.00	5.00	5.75	1.75	2.75	-0.216309	0.074707	0.975586	-2.380000	-5.180000	1.960000	787.00	-0.079935	-0.117125		
